Diff1,Diff2,Diff3,Diff4,Diff5,Diff6,Diff7,Operator,Batch,Concentration
123.19152829999996,129.23565669999994,126.71173099999999,114.54455569999993,116.14483640000003,115.87878419999993,124.68237299999998,Operator 2,B,5nM Pb
138.99725339999998,132.9225464,133.63568110000006,124.29736330000003,117.95343019999996,131.42498780000005,136.58917240000005,Operator 2,B,5nM Pb
148.70288089999997,141.5369263,139.20452880000005,133.06378169999994,126.77606200000002,136.8499756,143.9937744,Operator 2,B,5nM Pb
125.51141359999997,126.3812256,125.18890380000005,114.49212650000004,104.61334220000003,116.36993410000002,119.6014404,Operator 2,B,5nM Pb
174.00500480000005,169.75512690000005,158.39630120000004,149.57672120000007,139.3907471,155.17456049999998,161.37609859999998,Operator 2,B,5nM Pb
126.84252929999991,130.50286860000006,130.9758911,116.33654780000006,113.70965579999995,116.56994629999997,125.14544679999995,Operator 2,B,5nM Pb
9.85617447,10.197780610000002,10.273254389999998,9.78229141,10.577709199999994,9.25241089,10.869873049999995,Operator 2,B,5nM Pb
112.77026369999999,114.98742670000001,109.70562740000003,100.4459839000001,93.11529539999992,103.23937990000002,115.12097169999993,Operator 2,B,5nM Pb
131.99078369999995,135.04852290000008,134.54718019999996,121.38861079999992,117.9788208,126.0936279,133.1398315,Operator 2,B,5nM Pb
53.54071040000002,56.22647089999998,55.81146239999998,50.87603759999996,48.61721799999998,52.37973019999998,55.94891359999997,Operator 2,B,5nM Pb
107.7208862,111.55957030000002,107.9515381,102.7918701000001,99.63647460000004,101.29467769999997,108.77703860000008,Operator 2,B,5nM Pb
124.71386719999998,123.68743900000004,118.86608889999991,109.56994629999997,103.37451170000008,117.00921630000005,120.25732419999997,Operator 2,B,5nM Pb
136.72412109999993,131.5762939,131.8220215,118.56652829999996,115.91015620000007,121.61730950000003,133.11999509999998,Operator 2,B,5nM Pb
19.959571800000006,21.28749090000001,21.54232789999999,18.4425964,17.047576899999996,17.498024,21.1397324,Operator 2,B,5nM Pb
163.73388669999997,159.75231940000003,156.53552250000007,145.7734375,141.60797119999995,149.3376465,150.2317504,Operator 2,B,5nM Pb
96.76397700000001,104.53717039999998,99.07775879999997,93.221405,86.86099239999999,92.17663570000008,93.11315919999998,Operator 2,B,5nM Pb
25.4627076,25.6009064,24.175239500000004,22.407264700000013,21.641052200000004,23.151237499999993,24.7622451,Operator 2,B,5nM Pb
97.45898439999996,95.85156250000006,96.01315310000001,87.70642089999996,83.16378780000002,91.95938110000003,93.54052739999997,Operator 2,B,5nM Pb
105.32122800000002,105.9024048,105.02874750000001,96.84313969999994,88.10882569999995,95.3458862,103.39154050000002,Operator 2,B,5nM Pb
169.51861569999994,162.84399410000003,158.0269776,148.10552969999992,141.9219971,154.6281738,163.85467519999997,Operator 2,B,5nM Pb
8.359607699999998,9.204643250000004,8.021965029999997,7.972587580000003,7.270214080000002,7.752044679999997,7.271419520000002,Operator 2,B,5nM Pb
85.92773439999996,90.32852179999998,83.6897583,78.0383301,75.73544310000005,79.19329839999995,84.91925050000003,Operator 2,B,5nM Pb
110.28918450000003,110.782959,113.27508550000005,105.02264409999998,104.40032959999996,104.03631589999998,115.52026369999999,Operator 2,B,5nM Pb
117.90161139999998,117.66131589999998,116.95379639999999,107.22412109999993,104.16900640000006,113.19378670000003,114.57312009999998,Operator 2,B,5nM Pb
99.56246950000008,103.65338130000004,99.83502190000007,92.86508179999998,88.84063720000006,93.7868957,94.55834959999999,Operator 2,B,5nM Pb
23.46690360000001,24.099395799999996,25.15247339999999,23.2757797,20.92679599999998,21.63389579999999,22.710945100000018,Operator 2,B,5nM Pb
34.65248110000002,34.48127739999998,35.86926270000001,33.070480300000014,29.427658100000002,30.5953217,34.7852173,Operator 2,B,5nM Pb
7.878498069999999,8.701400749999998,8.905120849999996,7.801853179999995,7.504234320000002,7.509315489999999,8.278858179999993,Operator 2,B,5nM Pb
12.476646420000009,12.880584710000008,13.368896489999997,10.553077700000003,11.595321660000003,12.339546209999995,12.746803280000009,Operator 2,B,5nM Pb
47.620864900000015,47.37831109999999,45.44006349999998,42.30546570000001,42.255248999999964,44.819137599999976,46.89849849999999,Operator 2,B,5nM Pb
17.020263659999998,16.469551069999994,18.46906285,15.631805380000003,16.41286464000001,15.929214489999993,17.42254638,Operator 2,B,5nM Pb
28.3632202,29.130462599999987,30.3159943,27.01361080000001,26.50476069999999,26.835067700000025,26.3998871,Operator 2,B,5nM Pb
9.200923920000001,9.705421449999996,11.205814359999998,8.888229369999998,8.430797580000004,8.550514220000004,9.776016239999997,Operator 2,B,5nM Pb
49.12419129999998,48.17687989999999,43.9067383,40.78652950000003,40.70054620000002,42.03610230000001,42.310882600000014,Operator 2,B,5nM Pb
162.79309080000007,157.97253420000004,146.63525389999995,139.84503170000005,135.8453369,147.3911743,148.69342039999992,Operator 2,B,5nM Pb
19.450485200000003,20.08962240000001,21.5546341,18.875556900000007,17.6993942,18.285201999999998,18.746551499999995,Operator 2,B,5nM Pb
69.55178839999996,75.07684319999998,73.09378050000004,69.30947880000002,64.75561520000002,69.61230469999998,72.8240662,Operator 2,B,5nM Pb
77.8488769,77.88287350000002,79.7095031,69.16958620000003,66.59661870000002,70.69625859999996,74.26855469999998,Operator 2,B,5nM Pb
94.02203370000001,93.83694459999998,92.49551389999999,85.83538809999999,84.25579829999998,86.53067010000001,90.70928950000001,Operator 2,B,5nM Pb
104.61364750000001,104.8195801,101.41305549999998,94.55020139999999,90.98535150000004,95.57595829999997,98.81069940000003,Operator 2,B,5nM Pb
12.083808900000008,15.134948730000005,15.536071769999992,12.979446409999994,12.278656009999992,12.623550419999987,12.8767395,Operator 2,B,5nM Pb
156.73681639999995,163.3939208999999,146.4400025,136.39160160000006,135.72082520000004,134.53997800000002,153.18701179999994,Operator 2,B,5nM Pb
67.11199950000002,62.397125200000005,64.117096,60.31402589999999,57.14608759999999,61.37551880000001,63.357269299999984,Operator 2,B,5nM Pb
12.55719757,13.215427390000002,12.019432069999993,10.286075590000003,10.520988460000005,10.443225870000006,11.414123540000006,Operator 2,B,5nM Pb
41.434921299999985,38.094223,40.02445979999999,37.8565217,36.15425110000001,38.040863099999996,38.03300469999999,Operator 2,B,5nM Pb
22.71279899999999,23.752243000000007,23.753067000000016,19.752456699999982,19.577484099999992,22.336845399999987,22.70200349999999,Operator 2,B,5nM Pb
90.65484620000007,90.16653449999995,85.37582389999994,81.72128299999997,74.03448479999997,81.26675420000004,84.53558350000003,Operator 2,B,5nM Pb
6.268142700000002,5.68427659,6.61113357,5.20048714,5.10763931,5.992790219999996,5.934364319999997,Operator 2,B,5nM Pb
43.045608499999986,40.30920409999999,38.331298799999985,37.3362884,31.59609979999999,38.45297239999999,40.23396299999999,Operator 2,B,5nM Pb
62.552368200000046,65.05126949999999,66.22714229999997,57.56600950000001,55.081390399999975,62.634979199999975,64.66146850000001,Operator 2,B,5nM Pb
8.056858070000004,7.281272890000004,6.163677209999996,6.4287948599999964,7.498271939999995,7.7894516,8.348613729999997,Operator 2,B,5nM Pb
50.082885799999985,55.45724489999998,56.71472170000004,51.36874389999997,46.522583,51.247894299999984,53.88452139999998,Operator 2,B,5nM Pb
15.681800880000011,18.021751449999996,18.730079630000006,14.942794829999997,14.067405719999996,16.828453100000004,15.476692240000006,Operator 2,B,5nM Pb
34.1067353,32.4675599,31.604888999999986,29.58021550000001,25.29199219999998,30.474120999999997,31.063110300000005,Operator 2,B,5nM Pb
83.20571900000004,86.02859489999997,79.82171629999999,77.4199218,73.0909729,76.33187859999998,82.06518549999998,Operator 2,B,5nM Pb
51.86224370000002,51.8674317,54.212707600000044,48.794586200000026,44.29104609999996,49.12619020000005,51.7987976,Operator 2,B,5nM Pb
31.494811999999996,32.6542206,34.60641480000001,31.132400599999983,26.5522919,32.09678650000001,30.504516599999988,Operator 2,B,5nM Pb
74.43389890000003,71.06481930000001,73.82275390000001,66.97052000000002,59.843658500000004,65.82366940000003,69.4474793,Operator 2,B,5nM Pb
81.88278200000002,79.7538452,79.77221680000002,75.6600037,71.952179,74.27969360000003,75.44485470000001,Operator 2,B,5nM Pb
30.089660699999996,30.670776399999994,30.09375,29.6439972,23.978241000000025,27.33152770000001,30.25206,Operator 2,B,5nM Pb
12.974021910000005,11.761508939999992,12.940910330000008,10.936458589999994,10.4230156,12.010314949999994,11.572223659999999,Operator 2,B,5nM Pb
58.382415700000024,58.89535519999998,55.84765619999996,54.738922100000025,48.607147199999986,54.81048579999998,57.0557862,Operator 2,B,5nM Pb
41.33363349999999,41.124740600000024,41.242508000000015,37.85076909999998,36.27722160000002,39.8855896,36.0966645,Operator 2,B,5nM Pb
15.150367740000007,15.35502624,15.19668578999999,13.095008850000013,12.805923460000002,13.206924439999995,14.02816009,Operator 2,B,5nM Pb
27.7500153,24.23733519999999,25.282928400000003,25.110549899999995,23.308715800000016,21.933364900000015,27.091522199999986,Operator 2,B,5nM Pb
26.98622130000001,28.9930114,29.67036440000001,24.58206180000002,23.351058899999998,26.83363349999999,28.119491600000003,Operator 2,B,5nM Pb
79.74392699999999,83.4509888,80.87731930000001,75.44442750000002,71.38830570000005,76.79962159999997,80.97702020000003,Operator 2,B,5nM Pb
7.887886049999999,7.95433044,7.800609589999993,6.469810489999993,5.207664489999999,6.218730919999999,7.286678309999999,Operator 2,B,5nM Pb
90.25588989999994,93.31893919999999,89.9060364,86.76901239999995,84.1375428,79.73327629999994,86.54870599999998,Operator 2,B,5nM Pb
15.168045039999996,15.939765930000007,14.597915650000004,13.649681090000001,12.705085760000003,14.210815429999997,14.149185180000003,Operator 2,B,5nM Pb
36.74444580000002,35.88478090000001,37.689193699999976,31.67382809999998,32.11511229999999,34.46496589999998,34.57858279999999,Operator 2,B,5nM Pb
15.739318850000004,16.158187859999998,16.208053590000006,15.16985321,14.94306182999999,14.81873320999999,15.143592839999997,Operator 2,B,5nM Pb
34.92288199999999,36.173629799999986,37.374725299999994,33.760650699999985,30.981811499999992,32.2484436,35.152572599999985,Operator 2,B,5nM Pb
70.21582030000002,70.24221800000004,68.21292120000004,66.63159180000002,60.83807370000005,61.60778809999999,64.6638183,Operator 2,B,5nM Pb
9.035461420000004,9.82176208,9.532714840000004,9.876255029999996,8.134395589999997,9.127170570000004,10.851303100000003,Operator 2,B,5nM Pb
62.42620849999997,58.391387899999984,61.34060669999997,54.22323609999995,52.616973900000005,56.68508910000003,60.70358279999999,Operator 2,B,5nM Pb
62.17352290000002,67.08312980000005,68.85516359999997,61.798065199999996,61.084564200000045,66.42523190000003,65.42129520000003,Operator 2,B,5nM Pb
42.93829340000002,45.59709169999999,44.17446899999999,38.59147650000003,38.192138700000015,44.15705870000002,44.65954589999998,Operator 2,B,5nM Pb
13.80630493000001,14.665008549999996,13.070678709999996,10.522735600000004,12.85424805000001,13.579132080000008,14.75185393999999,Operator 2,B,5nM Pb
58.979949999999974,60.191894500000046,59.707763700000044,53.88012689999999,52.11425779999996,58.00265510000003,58.04815669999999,Operator 2,B,5nM Pb
8.931636809999993,8.996967319999996,9.3832016,9.122669219999999,9.246437069999999,8.240760800000004,7.735355370000001,Operator 2,B,5nM Pb
36.57164,38.45390320000001,35.784912099999985,34.863388000000015,33.1771698,34.790237400000024,37.75682069999999,Operator 2,B,5nM Pb
49.2527771,50.376220700000005,46.07600400000001,45.33688350000003,40.83590700000002,43.768890399999975,48.27235410000003,Operator 2,B,5nM Pb
52.361618100000015,50.609542800000014,53.091262900000004,46.54348749999997,43.7647858,48.72985840000004,47.08206179999999,Operator 2,B,5nM Pb
158.7125244,158.49169919999997,140.9624023,130.90844730000003,128.98895260000006,138.16754150000008,145.9172363,Operator 2,B,5nM Pb
7.388763429999997,7.317939760000002,7.514240260000001,4.871147149999999,5.877738950000001,5.99349213,6.652671810000001,Operator 2,B,5nM Pb
26.920364399999983,27.811782800000003,27.174362099999996,24.030227699999983,21.501236000000006,25.9335327,26.01196280000002,Operator 2,B,5nM Pb
32.64599609999999,33.27877809999998,30.98252869999999,29.80966190000001,27.9477234,29.2176666,29.9503785,Operator 2,B,5nM Pb
42.890960699999994,42.39186099999998,44.47735590000002,40.25686639999998,41.33731069999999,35.20082099999999,43.337600700000024,Operator 2,B,5nM Pb
16.800018280000003,19.123504670000003,19.493148809999994,15.025611890000008,15.246330299999997,18.817710880000007,17.602516210000005,Operator 2,B,5nM Pb
14.496856690000001,16.608283999999998,17.85052487,15.272918709999999,14.253990180000002,15.034423829999994,15.485404970000005,Operator 2,B,5nM Pb
18.2109375,18.827850400000003,19.99736027,16.95453640000001,17.76042942000001,16.701065,18.237396199999992,Operator 2,B,5nM Pb
5.306106570000001,5.303091050000003,5.015787119999999,5.407693859999998,4.393535609999997,4.4299564400000015,4.487022399999997,Operator 2,B,5nM Pb
4.719247810000002,4.185491559999999,4.533283230000002,4.116220480000003,3.634384149999999,4.074415200000001,3.9166450499999996,Operator 2,B,5nM Pb
12.296531669999993,12.756576540000012,12.87514496,12.51157379,10.182624810000007,13.152664179999988,12.556167599999995,Operator 2,B,5nM Pb
18.952217140000002,17.50803379,20.267227169999998,17.829139670000004,16.260406470000007,16.837196309999996,17.908203109999988,Operator 2,B,5nM Pb
7.136634829999998,6.557811739999998,7.448555000000006,6.23424911,5.113773340000002,5.127315519999996,6.71175384,Operator 2,B,5nM Pb
12.209152220000007,10.709606170000008,10.159049989999993,10.283493039999996,11.246612549999995,11.736923220000001,11.478878019999996,Operator 2,B,5nM Pb
6.039386739999998,6.713005070000001,6.295528410000003,6.365280150000004,5.340999599999996,5.741554260000001,5.1905632100000005,Operator 2,B,5nM Pb
7.30223084,6.721137999999996,7.432003019999996,6.392826080000006,5.583492279999994,6.2437591500000025,7.056686399999997,Operator 2,B,5nM Pb
153.81842040000004,146.2098999000001,135.20928949999995,130.4458618,119.40350339999998,134.37304690000008,142.2243042,Operator 2,B,5nM Pb
22.25488279999999,21.9082947,21.782188399999995,18.961380000000005,18.44846340000001,21.44992830000001,18.985206599999998,Operator 2,B,5nM Pb
11.048294059999996,9.98160172,12.493213660000002,9.441856380000004,8.48900605,9.182102200000003,10.137302400000003,Operator 2,B,5nM Pb
7.682384499999998,7.15070343,7.989009859999996,6.72465897,7.360855100000002,6.975978849999997,7.33511352,Operator 2,B,5nM Pb
7.882274629999998,8.733177180000006,8.582054140000004,8.095577240000004,7.760429389999999,7.585247039999999,8.222862239999998,Operator 2,B,5nM Pb
21.237785399999993,23.240920999999986,22.598876899999993,20.496795699999993,16.02592469999999,21.558395399999995,23.401489299999994,Operator 2,B,5nM Pb
4.463207239999999,4.640836720000003,6.124582300000004,6.173799519999999,5.273294450000002,6.2105083400000005,5.83151436,Operator 2,B,5nM Pb
5.646572120000002,5.55311584,6.004974360000002,5.75777244,4.912214280000001,5.1782817800000025,5.3847370099999985,Operator 2,B,5nM Pb
3.0466480199999992,3.7899932799999974,3.0290184000000018,3.331878660000001,2.9486446400000013,4.094413759999998,2.9272899700000004,Operator 2,B,5nM Pb
148.64318849999995,144.63580320000005,130.06732179999995,129.66839600000003,120.76867670000001,133.59857180000006,141.7922363,Operator 2,B,5nM Pb
5.684186940000004,5.201038360000002,5.932731629999999,4.712657929999999,4.884315489999999,4.793964389999999,5.777582170000002,Operator 2,B,5nM Pb
4.759115219999998,4.782085420000001,5.1194000200000005,4.8493175499999985,3.797950740000001,4.991819380000003,5.581665040000001,Operator 2,B,5nM Pb
138.96826169999997,143.13385010000002,136.12634279999997,126.53363029999991,113.23675530000003,124.96978760000002,134.2191772,Operator 2,B,5nM Pb
7.250991820000003,6.781978609999996,6.866153709999999,7.208839410000003,7.374526980000006,7.0331993100000005,7.314647669999999,Operator 2,B,5nM Pb
4.096080780000001,4.0127506199999985,4.57336235,3.679244990000001,3.176973350000001,3.6098861699999993,3.425676339999999,Operator 2,B,5nM Pb
4.727407449999998,4.147344589999999,5.04737282,3.659547800000002,4.959407810000002,4.889236450000002,4.007394789999999,Operator 2,B,5nM Pb
3.7655487099999974,4.1985225700000015,3.0924682600000004,3.3401432,3.6080494000000023,3.0602588699999984,3.688098910000001,Operator 2,B,5nM Pb
3.4675159499999992,4.485019680000001,4.30052375,4.097515099999999,3.71543694,4.402490610000001,3.761821750000003,Operator 2,B,5nM Pb
3.9853210499999996,4.075023650000002,4.66513634,3.8355693800000026,4.33823585,5.007999420000001,4.5715331999999975,Operator 2,B,5nM Pb
132.27520750000008,130.21441649999997,121.85388179999995,116.93981940000003,110.43109129999993,120.2772827,130.9921875,Operator 2,B,5nM Pb
3.5932216699999984,4.327526089999999,3.7134437499999997,2.92127228,2.8677902300000007,2.4446888000000015,3.7215671499999985,Operator 2,B,5nM Pb
3.4723796799999995,2.83433342,3.891170500000001,3.5997982099999994,3.214996339999999,3.319503789999999,2.8891086500000007,Operator 2,B,5nM Pb
4.615467070000001,5.0962429,4.125465389999999,4.022579190000002,4.080287930000001,4.020069120000002,5.167291649999999,Operator 2,B,5nM Pb
3.2412033099999995,3.762773509999999,2.7215881300000007,3.4640789000000005,3.069721229999999,3.301658630000002,2.886249539999998,Operator 2,B,5nM Pb
131.7836302999999,128.78833010000005,118.84289549999994,116.89404300000001,109.11114499999996,115.24786369999993,124.34832770000003,Operator 2,B,5nM Pb
3.4139289900000023,3.033648490000001,2.6874218000000027,2.725128169999998,2.4959182700000007,2.7069339800000023,3.444494240000001,Operator 2,B,5nM Pb
2.4993820199999988,2.5817146300000005,2.457183839999999,2.79423714,2.8570718800000012,2.98014259,2.4150085500000014,Operator 2,B,5nM Pb
3.300380709999999,3.4933471600000026,3.5138416300000017,2.6349124900000014,2.6228752199999974,2.5613193500000015,3.186124809999999,Operator 2,B,5nM Pb
2.268404959999998,2.4547328900000007,2.2560844400000004,2.4513349500000015,2.2137174600000016,2.39557838,2.2317323700000014,Operator 2,B,5nM Pb
3.0435361799999985,2.8762998599999996,2.9878301599999997,2.387159350000001,2.703526499999999,2.565666200000001,2.364125249999999,Operator 2,B,5nM Pb
1.69668961,2.2267065099999996,2.5374307599999995,1.4439220400000004,2.1496248200000014,2.3431177200000004,1.8722229000000006,Operator 2,B,5nM Pb
128.76071170000006,127.50131229999994,112.63989260000005,108.15515130000006,100.5515747,114.66714479999996,122.41259760000003,Operator 2,B,5nM Pb
2.514153480000001,2.7715721099999993,2.5912780799999986,2.58790207,2.77170467,2.6581297000000017,2.573279379999999,Operator 2,B,5nM Pb
2.39630794,2.60626126,2.1426248599999997,2.1121950199999997,2.3667945899999996,2.6164302799999994,1.8492450700000003,Operator 2,B,5nM Pb
117.92330929999997,115.81808470000004,112.19567870000003,103.91064450000005,100.68710330000005,105.41665650000004,115.98925779999996,Operator 2,B,5nM Pb
117.39617919999995,116.81280509999999,102.81240849999995,100.63375850000006,92.91510010000002,100.22525029999997,107.22421270000001,Operator 2,B,5nM Pb
2.0921974199999998,1.8673477199999997,2.1104297600000006,2.148588179999999,2.1881647100000006,2.0679187699999986,2.0723171199999992,Operator 2,B,5nM Pb
2.1674413700000006,3.4434232700000003,2.13762092,1.7994670900000003,2.0619659400000003,2.3201551400000007,2.43600464,Operator 2,B,5nM Pb
1.7967233700000005,2.66456127,2.604260440000001,2.670664779999999,1.9607019399999999,2.7478056000000013,1.4938077900000017,Operator 2,B,5nM Pb
2.3246822299999987,2.1413402599999998,1.6891183900000009,1.5261964800000012,1.4755277599999985,1.3596153300000005,2.2416734700000003,Operator 2,B,5nM Pb
1.6885118499999994,2.241131789999999,2.8815355300000007,2.0054168699999995,2.432672499999999,2.1677360500000002,2.2382516900000002,Operator 2,B,5nM Pb
1.5391664499999997,1.851769449999999,1.6617393500000013,1.7666759499999998,1.5258865400000001,2.0259695000000004,1.9624910399999997,Operator 2,B,5nM Pb
1.6396722819999994,1.6893434559999996,1.647621149999999,1.7497863789999997,1.9655523339999998,2.2973442109999986,1.7952375390000004,Operator 2,B,5nM Pb
106.46243289999995,104.26953129999993,101.63095089999996,94.54074099999997,88.0222779,102.03024290000002,100.27096560000007,Operator 2,B,5nM Pb
1.2383442000000002,1.7303457229999992,1.31918239,2.0560865360000005,1.2186946899999995,1.9718770980000002,1.7037143700000001,Operator 2,B,5nM Pb
1.5132589339999996,1.6963739390000008,1.7157630959999999,1.4286241559999997,1.3465852719999987,1.5555820460000014,1.209286693000001,Operator 2,B,5nM Pb
1.5911779399999997,2.445590020000001,2.141180030000001,2.00123024,1.6974391900000008,1.86977482,2.232011796,Operator 2,B,5nM Pb
1.4278173439999993,1.5980482120000001,1.5643463149999999,1.8565883679999988,1.905345918,1.0272846220000016,1.5609807999999994,Operator 2,B,5nM Pb
1.4596920010000005,1.8502216320000002,1.324653627,1.9869642249999995,1.613904003,1.3727884330000002,1.5541086229999994,Operator 2,B,5nM Pb
1.082598685999999,1.297519684000001,1.5076866179999993,1.2654876710000007,1.6985492709999992,1.065851211,1.440617562,Operator 2,B,5nM Pb
1.3275928499999994,1.0915842060000003,1.2964768410000005,1.3356232639999996,1.332000733000001,1.3940711019999998,1.675373555000001,Operator 2,B,5nM Pb
102.13659669999998,100.6557618,89.56185909999999,88.61666869999999,84.51925659999995,93.199524,93.9226074,Operator 2,B,5nM Pb
1.2560000420000001,1.5054249759999996,1.4654784209999994,1.330554962,0.651824951,1.2740092270000005,1.2042326930000007,Operator 2,B,5nM Pb
99.77197260000003,94.93307500000003,88.66113280000002,82.7414551,80.69625859999996,83.94281000000001,97.7449646,Operator 2,B,5nM Pb
1.2298417089999996,1.4487333299999996,0.7724494929999999,1.515751837999999,1.1431007379999993,0.9076709740000011,1.786608696000001,Operator 2,B,5nM Pb
93.6359253,90.50088499999998,80.26928709999999,81.26550300000002,74.25030520000001,82.2681579,86.64776609999996,Operator 2,B,5nM Pb
1.8583579069999994,1.7540645600000007,1.263184548,1.311114310999999,1.39725256,1.4811449050000007,1.6004085540000013,Operator 2,B,5nM Pb
88.3044739,85.50637820000003,79.09103400000004,68.9915772,69.30111689999995,73.85430909999997,80.63668820000004,Operator 2,B,5nM Pb
1.3419342040000002,1.3518691059999997,1.2331428530000004,1.2676868440000009,1.3781852720000005,1.136377812,1.449591636,Operator 2,B,5nM Pb
82.00048819999995,84.48071289999996,87.5993042,88.32727060000002,84.59454340000002,84.21209710000005,90.23919679999995,Operator 2,B,5pM Pb
82.0995484,81.12371829999995,84.1663208,81.94061280000005,85.44006350000006,84.0070191000001,87.48486329999992,Operator 2,B,5pM Pb
82.81378170000005,80.23773189999997,82.25482180000006,80.86096199999997,90.02056889999994,88.52288820000001,89.39624029999993,Operator 2,B,5pM Pb
91.46783440000002,96.82659909999995,92.25817870000003,83.99438480000003,91.72625730000004,83.33782959999996,97.05743410000002,Operator 2,B,5pM Pb
84.54705809999996,86.59143069999993,84.64404300000001,88.90490720000003,88.31298830000003,90.40631110000004,88.53491210000004,Operator 2,B,5pM Pb
86.07623289999992,89.80877679999992,80.07781980000004,83.5843506,77.38830570000005,86.11022939999998,80.32879639999999,Operator 2,B,5pM Pb
84.32049570000004,81.8275756999999,87.54345699999999,83.89916989999995,90.73126230000003,87.22137450000002,86.64184569999998,Operator 2,B,5pM Pb
89.97711179999999,88.0328369,85.84100349999994,88.81677239999999,90.87799069999994,86.13256840000008,90.41455080000003,Operator 2,B,5pM Pb
80.59790040000007,77.72723389999999,78.64337159999991,80.65209960000004,83.6329346,85.43615729999999,90.73706049999998,Operator 2,B,5pM Pb
85.61968990000003,83.45037840000009,89.15277100000003,81.67590340000004,92.8530272999999,88.85461420000001,90.4004516,Operator 2,B,5pM Pb
83.4455567,86.82299810000006,79.0765381,83.93475339999998,86.46771239999998,84.97222899999997,89.38085939999996,Operator 2,B,5pM Pb
85.88946529999998,81.94287110000005,79.4413452,81.87890619999996,79.40405270000008,83.48687749999999,76.07794189999993,Operator 2,B,5pM Pb
85.18817139999999,82.3712769,84.01898190000009,93.5158692,85.50201419999996,89.73760980000009,88.01812749999999,Operator 2,B,5pM Pb
85.25878900000009,88.5610352000001,89.62823490000005,88.31335450000006,87.57934569999998,91.87042229999997,92.41131589999998,Operator 2,B,5pM Pb
88.66937250000001,79.37707520000004,87.9219971,86.64532470000006,87.47589110000001,81.88696289999996,87.46813969999994,Operator 2,B,5pM Pb
78.94128419999993,84.16107179999995,85.65893559999995,82.37805179999998,79.38873290000004,83.15789800000005,84.07659909999995,Operator 2,B,5pM Pb
89.22009270000001,85.07824700000003,81.38677970000003,82.89477540000007,87.64099120000003,86.6819458,85.12719730000003,Operator 2,B,5pM Pb
84.02203369999995,84.38543700000002,84.23291010000003,86.79199219999998,89.48651129999996,91.96545409999999,88.86755370000003,Operator 2,B,5pM Pb
78.5140381,77.09979250000004,76.07385250000004,77.43768309999996,79.48284909999995,74.16491699999995,79.81176759999994,Operator 2,B,5pM Pb
82.22802739999997,86.47784419999994,87.53729250000004,90.966858,83.0349731,88.62646480000001,85.4625244,Operator 2,B,5pM Pb
83.71441649999997,92.0452881,85.84960939999996,90.50445560000003,92.30883789999996,84.82531740000002,88.38934330000006,Operator 2,B,5pM Pb
81.21191409999994,86.88604740000005,77.4064942,79.03759769999999,89.09674069999994,93.1970215,86.95184329999995,Operator 2,B,5pM Pb
87.03625490000002,84.05145259999995,86.36596680000002,80.44219969999995,87.30236810000008,85.83526610000001,90.23504639999999,Operator 2,B,5pM Pb
79.94586179999999,81.13574219999998,80.53228760000002,75.08886719999998,84.30541990000006,73.43231209999999,83.36352539999996,Operator 2,B,5pM Pb
74.94091790000004,74.5569458,77.23876960000007,71.13732909999999,79.17791749999992,71.2128907,76.33465580000006,Operator 2,B,5pM Pb
76.34564209999996,76.87481690000004,75.20739749999996,78.00488280000002,78.82385260000001,85.35626220000006,81.26995850000003,Operator 2,B,5pM Pb
71.02447510000002,72.23767090000001,73.40911860000006,70.49530029999994,71.63208009999994,76.79052739999997,72.87738039999999,Operator 2,B,5pM Pb
86.31195060000005,86.50146480000001,82.91650389999995,81.87664800000005,86.87207030000002,86.71075440000004,88.18737799999997,Operator 2,B,5pM Pb
81.82098389999999,81.03051760000005,80.57861330000003,82.50445560000003,81.22973630000001,81.45898439999996,85.5941772000001,Operator 2,B,5pM Pb
70.26623540000003,76.46417239999994,76.03430179999998,81.81219480000004,74.97143560000006,75.91625969999996,74.27020260000006,Operator 2,B,5pM Pb
83.72296140000003,83.43768309999996,86.81750490000002,84.91058350000003,94.11053470000002,84.7365112,85.0469971,Operator 2,B,5pM Pb
74.35162360000004,72.83758550000005,71.67749030000004,74.92590329999996,71.28570560000003,72.97216789999993,78.06225589999997,Operator 2,B,5pM Pb
80.27575690000003,79.01477050000005,83.46435550000001,82.0897827,80.25323490000005,74.65698239999995,79.88854980000008,Operator 2,B,5pM Pb
85.00018310000007,85.97351070000002,86.40612800000008,84.63275139999996,85.02307129999997,89.97155759999998,84.48974609999993,Operator 2,B,5pM Pb
59.751220699999976,68.05529790000003,65.13159180000002,63.37780770000006,64.88488770000004,65.42687990000002,64.85498050000001,Operator 2,B,5pM Pb
64.49798579999992,67.48638919999996,67.91107180000006,68.87622069999998,73.38696279999999,75.22961429999998,72.2477417,Operator 2,B,5pM Pb
75.99737549999998,74.67034920000003,75.7477417,72.7616577,77.69549560000007,78.76837160000002,76.47338869999999,Operator 2,B,5pM Pb
63.64428709999993,59.389343300000064,62.96649169999989,66.62200929999995,61.89001470000005,64.72332759999995,62.67987070000004,Operator 2,B,5pM Pb
80.36920169999996,72.80993650000005,82.10986319999995,81.45739749999996,86.28631590000009,79.07794190000004,79.73156740000002,Operator 2,B,5pM Pb
67.10504149999997,70.67303470000002,64.70672609999997,62.56744390000006,66.96972649999998,64.67370600000004,67.98852539999996,Operator 2,B,5pM Pb
5.620388030000001,6.438945769999997,6.24013901,5.540775300000007,7.048274989999996,5.666152959999998,5.700256339999996,Operator 2,B,5pM Pb
